problem	evaluations	best value
750	102400 / 102400	4.0319831650302307
751	102400 / 102400	8.9546321854960009
752	102400 / 102400	76.078573740919992
753	102400 / 102400	53.811603282522896
754	102400 / 102400	56.642336068603399
755	102400 / 102400	8.9546323606230711
756	102400 / 102400	6.1361287339949504
757	102400 / 102400	3.3277935372415204
758	102400 / 102400	6.9647139500044695
759	102400 / 102400	8.954631997556481
760	102400 / 102400	37.808333858044001
761	102400 / 102400	57.707555080288401
762	102400 / 102400	7.9596734809596823
763	102400 / 102400	16.915940987240997
764	102400 / 102400	17.909258633117599
765	102400 / 102400	28.8537926272957
766	102400 / 102400	3.9798367314127701
767	102400 / 102400	5.0626152740176193
768	102400 / 102400	17.487594055315999
769	102400 / 102400	3.9882379653582198
770	102400 / 102400	48.75292834484911
771	102400 / 102400	5.9697548666386488
772	102400 / 102400	7.1005548064240385
773	102400 / 102400	3.1191260506979006
774	102400 / 102400	57.575435346057915
775	102400 / 102400	7.9596739973849315
776	102400 / 102400	29.848751561934499
777	102400 / 102400	19.899177189674202
778	102400 / 102400	3.9798368374767996
779	102400 / 102400	4.97479593928563
780	102400 / 102400	13.929427470726401
781	102400 / 102400	17.909253687028997
782	102400 / 102400	2.2533467672656107
783	102400 / 102400	7.9596732766713103
784	102400 / 102400	3.9960427653412594
785	102400 / 102400	16.9143046139069
786	102400 / 102400	2.9897649432360303
787	102400 / 102400	36.814386671135587
788	102400 / 102400	4.9747960105289604
789	102400 / 102400	185.28642542879601
790	102400 / 102400	74.992062301055995
791	102400 / 102400	3.9798365907058195
792	102400 / 102400	8.0025972939774928
793	102400 / 102400	102.003050708673
794	102400 / 102400	3.1922243242182193
795	102400 / 102400	2.99006107117305
796	102400 / 102400	7.9596729027542219
797	102400 / 102400	83.140155637489784
798	102400 / 102400	16.914299902454101
799	102400 / 102400	4.9747962083462198
800	160000 / 160000	40.758169938212397
801	160000 / 160000	2.9848778022652001
802	160000 / 160000	2.0385574224049501
803	160000 / 160000	5.2741650915336908
804	160000 / 160000	7.959673025085122
805	160000 / 160000	8.9546319261045308
806	160000 / 160000	2.98487786320158
807	160000 / 160000	4.974796049304361
808	160000 / 160000	6.9647142220429687
809	160000 / 160000	10.9445513110498
810	160000 / 160000	4.3982841629681397
811	160000 / 160000	5.9697549899709097
812	160000 / 160000	25.868931819159098
813	160000 / 160000	42.783215185465906
814	160000 / 160000	17.909264916727597
815	160000 / 160000	1.0219456731090297
816	160000 / 160000	180.61988878029698
817	160000 / 160000	38.805169235636797
818	160000 / 160000	3.20334869650668
819	160000 / 160000	18.139361739362702
820	160000 / 160000	5.9067164641412502
821	160000 / 160000	1.9899186520150396
822	160000 / 160000	55.717561669284486
823	160000 / 160000	7.9596741211571507
824	160000 / 160000	63.677332736674813
825	160000 / 160000	1.0718164832899797
826	160000 / 160000	3.9798372646399702
827	160000 / 160000	4.9747961505664797
828	160000 / 160000	6.9647139429269487
829	160000 / 160000	1.9899187816393498
830	160000 / 160000	42.596613286026106
831	160000 / 160000	5.464006612486739
832	160000 / 160000	58.619231973929907
833	160000 / 160000	6.964714144057039
834	160000 / 160000	3.9798371736181393
835	160000 / 160000	3.9798382610116501
836	160000 / 160000	124.701692938866
837	160000 / 160000	9.9495915370399128
838	160000 / 160000	4.9747962438715403
839	160000 / 160000	111.97727298929601
840	160000 / 160000	28.8537803529575
841	160000 / 160000	4.9747960863252798
842	160000 / 160000	90.557502509771496
843	160000 / 160000	1.9899190431045797
844	160000 / 160000	17.909263939612899
845	160000 / 160000	21.889089181444799
846	160000 / 160000	6.9647150160087081
847	160000 / 160000	17.909257989895899
848	160000 / 160000	20.894135886228899
849	160000 / 160000	121.673611411978
850	160000 / 160000	12.934468201268499
851	160000 / 160000	4.9747959006812703
852	160000 / 160000	4.9747964267826905
853	160000 / 160000	4.0586656929328315
854	160000 / 160000	65.551546369307019
855	160000 / 160000	18.904217898462797
856	160000 / 160000	4.974795752418121
857	160000 / 160000	96.623140550672488
858	160000 / 160000	9.9495910163574912
859	160000 / 160000	5.9697550189154089
860	160000 / 160000	104.56964177119201
861	160000 / 160000	94.883887120964573
862	160000 / 160000	12.934468591710399
863	160000 / 160000	83.577031425168698
864	160000 / 160000	5.9794166753623612
865	160000 / 160000	4.0240288175206693
866	160000 / 160000	4.0047229005333005
867	160000 / 160000	137.84441684720804
868	160000 / 160000	7.9596731852403826
869	160000 / 160000	12.934468828012799
870	160000 / 160000	45.783687635241087
871	160000 / 160000	4.9747961105536014
872	160000 / 160000	7.9596732986460106
873	160000 / 160000	1.9899186842595198
874	160000 / 160000	4.0152718184449396
875	160000 / 160000	4.8613156877763696e-07
876	160000 / 160000	35.81849074520229
877	160000 / 160000	5.9697554035736315
878	160000 / 160000	147.89099916964901
879	160000 / 160000	4.9747958317923304
880	160000 / 160000	5.9697565954562606
881	160000 / 160000	16.9142989521172
882	160000 / 160000	47.758000477214892
883	160000 / 160000	6.96471418559935
884	160000 / 160000	72.171687546121575
885	160000 / 160000	85.52671265972009
886	160000 / 160000	39.798317114231814
887	160000 / 160000	5.9697552237012701
888	160000 / 160000	72.81536275451829
889	160000 / 160000	59.697455486756496
890	160000 / 160000	7.9596732840244018
891	160000 / 160000	4.9747959816573406
892	160000 / 160000	57.9965303583825
893	160000 / 160000	7.2751415056621909
894	160000 / 160000	152.23672690085098
895	160000 / 160000	14.929257337287501
896	160000 / 160000	3.9798795551191697
897	160000 / 160000	2.0336262365541398
898	160000 / 160000	4.9747966143236217
899	160000 / 160000	5.1026600783131402
900	409600 / 409600	8.270610120627568
901	409600 / 409600	6.9647140120138094
902	409600 / 409600	7.9596734925127119
903	409600 / 409600	27.8588500745476
904	409600 / 409600	124.10599832374699
905	409600 / 409600	1.1846067574961099
906	409600 / 409600	1.0654316019889598
907	409600 / 409600	0.27239338131425911
908	409600 / 409600	1.9899198829601796
909	409600 / 409600	37.808435259134903
910	409600 / 409600	2.9848780124361798
911	409600 / 409600	4.9747958813710502
912	409600 / 409600	71.636996700829187
913	409600 / 409600	23.879013378796699
914	409600 / 409600	56.714634872182494
915	409600 / 409600	28.853811680758902
916	409600 / 409600	4.9747958658836104
917	409600 / 409600	10.944550596302001
918	409600 / 409600	3.9798370043067699
919	409600 / 409600	1.9899190708495098
920	409600 / 409600	2.9848780690839498
921	409600 / 409600	1.0632645189493797
922	409600 / 409600	1.0636767625289798
923	409600 / 409600	2.9848782175399702
924	409600 / 409600	51.737840742245297
925	409600 / 409600	61.687429980604392
926	409600 / 409600	4.9747963201274397
927	409600 / 409600	3.9798370963596899
928	409600 / 409600	3.3589494754390894
929	409600 / 409600	0.9949598900960841
930	409600 / 409600	93.461589054763309
931	409600 / 409600	11.939509683671499
932	409600 / 409600	21.889100748461598
933	409600 / 409600	25.868932097975396
934	409600 / 409600	13.9294282841106
935	409600 / 409600	221.48915942043601
936	409600 / 409600	7.6405490290198888e-07
937	409600 / 409600	45.76810295666111
938	409600 / 409600	9.1549895842035798e-07
939	409600 / 409600	3.9798372810342899
940	409600 / 409600	7.1094109846950495
941	409600 / 409600	2.9848778050843503
942	409600 / 409600	20.894141937233297
943	409600 / 409600	1.9930069323534099
944	409600 / 409600	37.808439175401496
945	409600 / 409600	8.954632573521053
946	409600 / 409600	99.586618952377407
947	409600 / 409600	35.818515980077109
948	409600 / 409600	2.1271112154850007
949	409600 / 409600	0.99495980809945206
950	409600 / 409600	3.4751857607506103
951	409600 / 409600	18.904223202259896
952	409600 / 409600	4.9747960490794894
953	409600 / 409600	6.4076786941784611
954	409600 / 409600	2.0260895403516801
955	409600 / 409600	63.6773242388402
956	409600 / 409600	14.9243866826546
957	409600 / 409600	4.9747962388825
958	409600 / 409600	1.0659818652650299
959	409600 / 409600	53.727758982560715
960	409600 / 409600	1.47829912573638
961	409600 / 409600	1.98991887909028
962	409600 / 409600	9.9495914178022513
963	409600 / 409600	17.909264096968997
964	409600 / 409600	2.2078347505869313
965	409600 / 409600	2.9848783847145297
966	409600 / 409600	13.032821983926299
967	409600 / 409600	178.47941723482899
968	409600 / 409600	3.9798369683046499
969	409600 / 409600	215.64451983837898
970	409600 / 409600	3.2700282030472199
971	409600 / 409600	1.9899190102114497
972	409600 / 409600	11.939509838754702
973	409600 / 409600	67.657311259739288
974	409600 / 409600	43.280526719772595
975	409600 / 409600	8.7580349372729014e-07
976	409600 / 409600	23.879013382283297
977	409600 / 409600	29.848773607244699
978	409600 / 409600	54.722725846553118
979	409600 / 409600	9.949591536651381
980	409600 / 409600	9.6847947420546898
981	409600 / 409600	2.9937842274237001
982	409600 / 409600	14.924386723019099
983	409600 / 409600	28.853805811750703
984	409600 / 409600	5.9697551623320404
985	409600 / 409600	6.9647142764414376
986	409600 / 409600	250.30404576130596
987	409600 / 409600	160.41232746602003
988	409600 / 409600	28.853807676889101
989	409600 / 409600	4.3030713268194596
990	409600 / 409600	4.2766408143074806
991	409600 / 409600	3.1889411917800303
992	409600 / 409600	3.0516370027822903
993	409600 / 409600	15.919346105666602
994	409600 / 409600	1.04270470659651
995	409600 / 409600	70.665398289810398
996	409600 / 409600	6.9647144637336895
997	409600 / 409600	57.707590094613799
998	409600 / 409600	0.18110095925703701
999	409600 / 409600	103.77571228992299
