Problem(N=Dim,D=Problem),Median, Best, Worst, Mean, Sd
[19] CEC2017 N=19 D=100,323712.935217908,1180.66624880347,52989193.9863563,9938549.16295211,15244791.1730295              
[20] CEC2017 N=20 D=100,3807.11862193535,3377.96073703396,4142.19986347834,3818.72911672617,186.174168659821              
[21] CEC2017 N=21 D=100,995.381472368703,935.662212269136,1017.89596666719,992.655125109386,16.745342948483               
[22] CEC2017 N=22 D=100,27783.8834220199,25903.5447529552,28544.9365884641,27641.0050952537,570.484912675004              
[23] CEC2017 N=23 D=100,1311.15156354192,1256.57538369704,1335.10784465737,1307.89408522755,18.0501119411555              
[24] CEC2017 N=24 D=100,1625.47793827834,1585.69289341621,1653.86202685627,1622.95763916533,15.7736823798265              
[25] CEC2017 N=25 D=100,639.565822678822,638.54193164051,707.13840417335,658.218528697439,29.7141976347053                
[26] CEC2017 N=26 D=100,10768.6476657344,10513.057897403,11068.8284037948,10769.1542873217,135.478765666108               
[27] CEC2017 N=27 D=100,624.676678582733,584.67330252619,659.718344947863,625.618409099533,16.7022200005229               
[28] CEC2017 N=28 D=100,545.474681770177,529.069888877737,586.128343959424,548.043233160802,10.1412156657409              
[29] CEC2017 N=29 D=100,4047.60731325666,3392.28087673109,5309.63662677762,4088.47320328604,346.475615428996              
[30] CEC2017 N=30 D=100,116889.926045017,22639.6543685544,303642479.070253,28836140.4152402,68752510.768651               
[1] Calculation time[hours]:  17.8031424476703
