Problem(N=Dim D=Problem),Median, Best, Worst, Mean, Sd, Resets
[15] CEC2017 N=15 D=100,668.243226799798,328.926055519775,21234.2254585848,1796.73089409508,3765.95126957753,0                   
[16] CEC2017 N=16 D=100,625.224510060215,198.869285167794,6180.82804138406,1029.84102494621,1431.61517844507,0                   
[17] CEC2017 N=17 D=100,4163.18921563931,205.691867915504,4583.45265458929,3700.3545946022,1131.82114300951,0                    
[18] CEC2017 N=18 D=100,110.739254574372,67.4460662637255,353.948574313822,128.016163324562,59.495427046142,0                    
[19] CEC2017 N=19 D=100,204.940060330363,92.6544761201594,97259.9620251755,3953.36258335414,17706.3856623153,0                   
[20] CEC2017 N=20 D=100,4210.40685432727,3515.14356110838,4831.50287677549,4186.46580907592,245.765062068622,0                   
[21] CEC2017 N=21 D=100,976.881058170804,286.822847552985,1022.73703081375,839.257675694633,247.892213878159,0                   
[22] CEC2017 N=22 D=100,29339.3536335287,28040.0324306125,30421.703577191,29262.7440452703,520.990423140574,0                    
[23] CEC2017 N=23 D=100,602.9331040496,563.175589037969,1276.68449889726,636.891162575306,112.688719887736,0                     
[24] CEC2017 N=24 D=100,923.575378283914,898.301921849317,988.930907706311,926.861594418911,21.1918724347335,0                   
[25] CEC2017 N=25 D=100,703.436789466802,577.107015645388,770.407395254696,692.09754983368,40.3000798970113,0                    
[26] CEC2017 N=26 D=100,3362.33507880651,3074.92408815187,3675.74020325567,3352.08835260872,150.092941516318,0                   
[27] CEC2017 N=27 D=100,615.328752928403,574.526732339579,668.337310384798,618.122111414142,22.8550080835455,0                   
[28] CEC2017 N=28 D=100,521.015273639053,478.908874467506,578.260520000204,523.167875339605,24.8651088167518,0                   
[29] CEC2017 N=29 D=100,1115.15974316535,797.20212873731,1923.44238217679,1128.27154420021,204.973167998424,0                    
[30] CEC2017 N=30 D=100,7664.08181700327,5062.42392998484,20250357.0751681,456222.032925468,2850993.29049475,0                   
[1] Calculation time[hours]:  23.5056311764982 ,,,,,,
