Loading required package: iterators
Loading required package: parallel
 [1] "Problem(N=Dim,D=Problem),Median, Best, Worst, Mean, Sd"
[18] "CEC2017 N=18 D=30,20.7649367289844,2.46449312469485,24.5120619818053,20.6782810399844,2.74378804492606"                   
[19] "CEC2017 N=19 D=30,4.64706360169862,2.74404907739131,4379737.64331102,199206.08485227,839086.099008414"                    
[20] "CEC2017 N=20 D=30,209.344301386018,60.43980221947,636.045672513482,291.653194955338,171.847553922819"                     
[21] "CEC2017 N=21 D=30,209.688957882196,202.884768979114,343.053506900126,240.936827877164,48.4391706351429"                   
[22] "CEC2017 N=22 D=30,100.000011496747,100.000006468979,100.000030974333,100.000012335009,4.51374024495131e-06"               
[23] "CEC2017 N=23 D=30,380.366514126853,346.553868528799,504.430866595197,407.211739899183,54.2688597923166"                   
[24] "CEC2017 N=24 D=30,568.579440044293,429.378930415618,584.836266576807,555.729587627757,35.0804494607581"                   
[25] "CEC2017 N=25 D=30,386.692847878313,386.687827940656,386.713982219865,386.69600728581,0.00600461158462455"                 
[26] "CEC2017 N=26 D=30,788.357155781649,400.011091902501,974.264826225425,782.433637061184,151.883354631035"                   
[27] "CEC2017 N=27 D=30,509.963294764151,499.4207059709,522.851870779477,510.3021725584,4.27745755035869"                       
[28] "CEC2017 N=28 D=30,300.000030542484,300.000004661559,483.014334461617,355.787784808653,75.0056131778792"                   
[29] "CEC2017 N=29 D=30,501.167700272011,384.635319005904,798.84060202118,495.741639196319,63.9813360438941"                    
[30] "CEC2017 N=30 D=30,10636620.1230658,1942.93457301839,36658691.9837308,11460068.2803025,8208930.13746636"                   
[1] "Calculation time[hours]:  6.77160472883119"
