"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25"
"25",1.26121904031606e-08,6.65409061184619e-09,2.47860043600667e-09,6.55779786029598e-09,0.00025765774626052,0.221050474546644,6195.31903412468,21.1927381348293,9.0351343022528,4.97479529243293,0.00885563469708472,16648.2670850842,3.12693942987512,21.0513668365844,400.000000006187,8.1414481060776,427.316858191302,901.911350146977,914.396577262026,871.096247191705,500.000012258898,929.641473627893,539.207687612473,200.000000008213,1652.00041547302
"26",8.45199110699468e-09,6.63158061797731e-09,3.55601059709443e-09,9.56924850470386e-09,0.000312154537823517,19.0380788197344,6195.32555579607,21.0653569035201,14.9243858637931,3.97983622840218,0.00892862721923393,1802.23000722032,3.80388141061815,21.0926565998705,400.000000010053,11.2262874786016,17.3277704671666,920.270686332864,916.209385966859,300.000000010315,500.000010366932,886.715592558622,539.479765558418,200.000000007367,1648.07598834903
"27",8.08046252132044e-09,8.67896687850589e-09,3.39474581778632e-09,5.85902171224006e-09,0.000263048232227447,21.2519671012616,6195.33037077274,21.1385432577394,10.944549637937,6.96471340767431,0.00905534591926482,20644.7583231959,3.33148309178797,20.9135140866461,400.000000007184,3.90020206329794,6.5093702819193,912.849196638535,915.020031132992,914.261608233093,500.000008471919,847.960142310278,539.839984602376,200.000000008529,1637.87187193294
"28",1.21553398457763e-08,7.24486426406656e-09,3.66941321772174e-09,5.48669731870177e-09,0.000245889939833432,19.9464908944942,6195.31950566342,21.0331775231704,12.9344677510176,9.94959057096872,0.00801751130198625,21950.9894887302,3.7188207600871,19.9182082075756,400.000000004946,7.26995370918129,14.7814914634337,912.608470324671,915.081421297868,912.91266225871,500.000008468803,868.265097068767,539.293348410904,200.000000008655,1637.82553759684
"29",9.19135345611721e-09,4.99727548231022e-09,2.88719093077816e-09,6.67580479785101e-09,0.000264985174908361,18.539878786593,6195.37552966462,21.1827302909206,12.9344677567263,6.96471339968048,0.0089057139808375,31125.2848645964,3.40180627491658,21.3250824701249,301.514763698861,6.15315278772876,16.7223043800283,913.631808403837,912.475780100843,916.933730049771,500.000008470704,916.651756769634,539.464134022968,200.000000007184,1649.65406226138
"30",7.9945152720029e-09,8.93743390406598e-09,3.10183168039657e-09,8.67424887474044e-09,0.00024474961537635,0.0931138165293532,6195.35145273967,21.1456867873012,11.9395086921993,3.97983622840303,0.00893216751482839,21975.5990777679,4.13397765907244,20.8874328553435,200.009859343535,8.97240004619209,426.736079848799,915.521011876129,901.653562587725,912.927848561377,500.000008466683,936.435778238425,539.885887030532,200.000000012391,1645.10126820015
"31",7.08803327142959e-09,6.45366071694298e-09,3.41242412105203e-09,9.77337322183303e-09,0.000255482023931108,16.7943547666372,6195.31791068631,21.117639890836,10.4594607302145,4.9747952952182,0.00862089347609185,10231.2048658966,3.850997288407,21.0923981526785,400.000000008361,11.261412589282,13.1829916898863,917.427348288107,916.95428605556,300.000000006465,500.000008475952,845.777408069887,539.554258241077,200.000000007078,1636.3327303568
"32",8.16868350739242e-09,9.3185690275277e-09,3.91173671232536e-09,6.58582166579436e-09,0.000232608370424714,14.981981211207,6195.32033962359,21.1041974946993,4.97479529360766,7.95967245677554,0.0091193524030615,8753.83428136417,3.96356406113323,21.0550965052904,400.000000009954,16.3781969349751,15.5291766760127,300.000000010598,914.934489634779,917.2361262919,500.000008471606,885.264120118539,539.523666223327,200.000000007423,1645.71936841218
"33",1.17127001431072e-08,7.32040916773258e-09,3.22160076393629e-09,1.01486534731521e-08,0.000263947818893939,2.41176579318295,6195.3498328021,21.1197569878443,4.97479529312454,2.98487717131462,0.00887811859780641,1751.44124715254,3.82271070866196,21.1464715464993,400.000000006532,5.85773470339579,426.262993467197,300.000000008501,917.485263711432,917.713433907594,500.000008469334,870.243671586974,539.556639233105,200.000000007532,1640.31158859678
"34",8.94556251296308e-09,7.24287474440644e-09,4.32339675171534e-09,1.07186792774883e-08,0.000257562038314063,0.820340387676424,6195.32947172119,21.155495011433,9.94959058079041,4.9747952854911,0.00893768970725262,17129.1001453221,4.67383032335547,20.501396509787,201.430751085323,7.99337525306818,10.5737515081707,911.985835652405,300.000000011163,913.757428463884,500.000008468932,857.423608738082,540.125213454681,200.000000008804,1650.81456475736
"35",1.00210968412284e-08,1.03960928754532e-08,4.39371206084616e-09,7.75446551415371e-09,0.000239579625485931,17.9689243664645,6195.35475402064,21.14942085859,10.9445496353725,6.96471339968144,0.00848879885377585,10590.7138539131,2.40994926005145,21.3497180572663,300.010585809337,10.4671572704038,16.9237511056272,900.227598367992,300.00000000699,914.318059365731,500.000008469323,863.351665121812,539.413462201798,200.000000008911,1642.58962072854
"36",9.06328523342381e-09,7.85331621955265e-09,3.78861386707285e-09,7.55682094677468e-09,0.000251382443821058,67.9740903648989,6195.43430161879,21.1486969341758,7.95967246474873,10.9445496280586,0.00947384264270568,121.067077287934,10.2691315504508,21.2280120288761,400.00000000994,12.0894281149799,117.539432622952,911.468213107884,907.694532610205,915.190754534989,500.000008467724,853.978900574406,539.419512894892,200.000000010143,1642.29329153346
"37",8.053689271037e-09,1.56879309543001e-08,3.60552121492219e-09,6.8448002821242e-09,0.000223907587496797,0.636664236879994,6195.32912306304,21.0851734576415,9.94959058059777,8.95463152647045,0.00910780567173219,1638.38744893239,2.37452872589799,21.4877782568223,400.000000008453,9.08731312894599,15.0173740959381,917.123538681172,800.00000000963,916.532474797446,500.000008468606,855.344099223969,539.399396950779,200.000000007345,1639.32435474362
"38",1.03004254015104e-08,7.73064812165103e-09,3.07210257233237e-09,1.10968585431692e-08,0.000283540968666784,0.00836879292205595,6195.31811257566,21.1311200460837,9.94959057878401,7.95967245677087,0.00875332860506717,200.609201129102,2.24949373857342,20.4678813890747,400.000000007591,9.17051327937827,11.0009768735973,903.959905400852,915.077435575278,900.515277646675,500.000008469834,919.716938803298,539.259430791,200.000000006955,1641.56174041587
"39",9.07675712369382e-09,8.5436226981983e-09,3.36513039655983e-09,1.01287582765508e-08,0.000224205632548546,19.7180880218335,6195.3251942396,21.0478952353424,5.96975434728381,9.94959057972551,0.00826879993299201,12509.4039525842,3.45759391711134,20.9628782345403,301.449524381535,9.2077930336248,11.8219842691535,909.52893445336,902.68730983626,912.062305651035,500.000008469662,858.141641331621,539.266270185458,200.000000008746,1644.0791461676
"40",9.47784428717569e-09,7.02453917256207e-09,4.90575757794431e-09,6.0514366850839e-09,0.000235842840993428,18.5275285108738,6195.34974132396,21.1752426983311,11.939508694948,2.98487717954771,0.00872243031506059,5026.05986642568,4.26896741238582,21.0389475939317,16.3580394901833,9.07519807096017,14.6440202579961,913.833266276322,913.676133561127,903.165501394217,500.000008468412,900.575515143049,539.546379728252,200.000000010726,1634.41533276414
"41",8.35075297800358e-09,7.79454012445058e-09,3.71522901332355e-09,6.42057784716599e-09,0.000220846035517752,18.6964117429762,6195.36410011477,21.2157320472939,13.929426808527,4.97479529546376,0.00874544529459342,9509.30217522893,2.90005251191997,20.0171012961293,400.000000009221,7.70034397697282,13.135365021423,913.554225124902,908.98559437388,918.104891089648,500.000008468156,851.290705297897,539.678944220919,200.00000001566,1648.74782715544
"42",8.37678726384183e-09,5.63665025765658e-09,3.954767180403e-09,1.04213881968462e-08,0.000317092766636051,18.3292408083102,6195.31801530879,21.1221293458223,9.94959057979497,8.95463151387185,0.0094921298556585,10701.2532721743,2.85146239278986,21.4219803237901,400.000000008322,15.2450675453427,9.05637650538517,914.890769288947,909.759482344652,911.360048074886,500.000008469451,882.156283693339,540.125710847454,200.000000007707,1643.57059195389
"43",8.98324969966779e-09,9.40445943342638e-09,4.10562961405958e-09,5.8068962971447e-09,0.000228473130846396,19.9621801136945,6195.33068548892,21.148878525765,10.843596927185,3.97983622840229,0.00882519697864836,18389.6054617431,2.82996193924797,20.5110404786647,400.000000007451,9.60081121841796,425.824079413791,300.000000011106,915.725856364593,918.851944322108,500.000008471195,852.672845151533,539.531201224317,200.000000007854,1637.33980695767
"44",8.83886741576134e-09,7.45853867556434e-09,4.44651959696785e-09,6.06883077125531e-09,0.000247251140535809,19.0461710719899,6195.31876682821,21.0428844412567,8.9546315222737,8.95463152588684,0.00942737131620675,17703.336203207,4.078213140439,21.2881989003748,400.000000008377,10.046349359442,12.065454117147,903.539569592586,912.96692695449,915.354265290092,500.000008472699,853.514402589509,539.525525950663,200.000000006986,1638.63623952936
"45",1.07769437818206e-08,9.13354369913577e-09,4.15479917137418e-09,7.61696128392941e-09,0.00023774948931532,0.639440635641733,6195.36362281086,21.1491329957005,8.95463152155503,11.9395086945153,0.00855589702015891,26806.8472572932,4.51924546694643,20.2031972301567,400.00000001232,3.94727419333144,10.2278426999968,914.220484417952,907.788385655129,900.898734725698,500.000011155227,868.755787825603,539.477299986544,200.000000010055,1646.29244688396
"46",7.05392722011311e-09,8.66498339746613e-09,3.94976495954324e-09,8.85671624928364e-09,0.000197650857444387,1.11796565771817,6195.50478964498,21.148137712041,10.9445496402017,7.95967245678492,0.00927154831018129,16613.2217417603,1.47049481313491,20.9417049877829,400.000000008847,1.90958871008283,16.9172857446312,916.482420484836,912.880113804306,902.507746514439,500.000008468655,857.029037799026,539.551839357877,200.000000007749,1638.4980105209
"47",8.35569835544447e-09,6.86912926539662e-09,3.14156523018028e-09,7.81949438533047e-09,0.000272229452093598,19.5013635088603,6195.32550848097,21.1615029397562,10.944549636312,6.96471339968122,0.00914268192227041,40195.4639990147,1.96789992691203,20.9826953940538,400.000000007148,10.0392531083781,11.0331418120342,911.211002537228,300.000000005369,918.502582077273,500.000008468338,849.638756757144,539.761459032678,200.000000009808,1640.30851981567
"48",1.12633529170125e-08,9.24910636967979e-09,4.71919747724314e-09,8.3884401647083e-09,0.000239755998336477,18.2820239050232,6195.3605176415,21.063067866624,9.94959058345455,5.9697543508621,0.00870275162925793,4942.20818810933,2.68270629744151,21.0398658898479,300.011096590711,11.2161191646437,16.1456340278719,917.09596728624,916.451487572027,915.172368644232,500.000008466804,901.734964300401,539.222695224303,200.000000008245,1646.1238910703
"49",7.66073071645224e-09,6.2881326812203e-09,3.95147026210907e-09,7.07228764440515e-09,0.000231936464842875,18.8427579487704,6195.32947611451,21.0718574703719,8.95463152456483,11.9395086851453,0.00807711681989076,10384.2556692209,2.79910579538384,20.4379032615736,400.000000009704,13.0150192312958,18.2885541493106,912.554356036723,300.000000008651,912.216123417795,500.000008468383,861.223254160612,539.521496924157,200.000000009139,1653.08606598725
"50",5.7390252550249e-09,1.08066160464659e-08,3.94749122278881e-09,9.16440967557719e-09,0.000241520523559302,19.5294465994121,6195.40290003858,21.1507210803909,13.9294268089621,5.96975435524888,0.00871283223688124,409.078671226642,3.77110952807301,19.8541597863639,201.574867954578,5.73144392331452,9.31984050559277,918.206982933222,919.467340567146,904.434539664078,500.000008469117,844.070796203656,539.990564256469,200.000000009067,1639.60763145821
"51",8.64980620463029e-09,1.48492063090089e-08,3.68521568816504e-09,1.06916786535294e-08,0.000272915171080967,20.9152777523531,6195.31804857492,21.1494089535259,10.944549636036,8.95463151385871,0.00924204336214984,9536.41040210229,4.77644958521003,20.5492967035601,400.000000010231,11.4934159837006,15.9584837289886,914.346119639473,913.85671645116,906.975165458424,500.000008469348,849.873525173939,539.795562866867,200.000000009142,1625.9135957328
